"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Texas"	"Washington"	58836	49337	20135	13556	14978	2681	214	727	3798	26939	9499	57	81	197	107	330	149	50	641	100	171	83	42	93	195
"Oregon"	"Texas"	58632	27659	8255	9285	5943	1028	141	297	2542	17708	30973	61	49	694	108	266	2112	16	13091	31	210	98	15	87	172
"Mississippi"	"Alabama"	58292	50852	11442	33362	5113	25295	49	270	5050	15075	7440	47	34	256	131	257	146	21	660	52	125	46	41	29	87
"Kentucky"	"Indiana"	58183	47404	18867	19612	12378	1460	193	429	8293	24651	10779	14	40	211	83	292	165	68	1081	74	164	56	30	30	250
"Maryland"	"South Carolina"	57199	50127	11218	26551	4748	9170	39	455	5660	30055	7072	33	32	109	81	303	81	42	535	43	72	67	81	46	215
"Illinois"	"Colorado"	57082	48600	14256	20794	10118	5103	143	1880	3065	28291	8482	57	80	192	102	342	150	49	685	74	188	53	51	88	185
"Texas"	"Illinois"	56886	44720	17415	15178	13390	2763	156	1357	5071	21983	12166	53	174	284	83	586	327	35	858	79	254	115	48	74	243
"Texas"	"Missouri"	56832	47652	20917	14573	15518	3595	252	647	4240	23400	9180	53	118	156	76	310	136	28	621	70	137	55	44	57	294
"Virginia"	"New York"	56734	41967	17390	11942	15328	2269	93	666	3857	19754	14767	71	446	512	99	897	502	85	938	183	481	117	54	149	283
"Illinois"	"North Carolina"	56301	47646	15488	19922	10155	2839	88	1942	4045	28577	8655	38	40	192	69	354	206	24	562	46	249	127	23	56	239
"Kentucky"	"Ohio"	56287	38934	16297	14694	10942	3180	101	568	5619	18524	17353	107	178	417	162	915	371	110	1589	190	209	124	111	62	512
"Rhode Island"	"Massachusetts"	56220	47279	11718	24636	9312	5140	127	197	5263	27240	8941	18	105	195	31	423	186	51	615	289	51	68	57	79	165
"Massachusetts"	"New York"	56208	43605	16191	13753	14101	2777	90	372	5136	21129	12603	56	305	382	90	668	427	94	910	138	116	120	115	77	210
"Ohio"	"Indiana"	56157	44909	17790	17307	12744	2496	131	403	5941	23194	11248	33	44	187	48	403	155	86	970	75	141	63	48	33	270
"Virginia"	"Massachusetts"	56135	21991	6107	8692	4784	1598	17	746	1932	12914	34144	79	56	376	17	247	2460	26	17756	58	34	8	28	27	96
"Ohio"	"California"	55869	43307	19252	14756	14082	3603	186	968	4416	20052	12562	78	329	298	128	398	181	34	776	266	553	197	67	97	256
"Florida"	"Colorado"	55596	46856	17442	16401	10923	4432	113	1067	4023	26298	8740	60	69	240	125	296	157	69	627	108	152	73	42	88	164
"Michigan"	"Ohio"	54995	42619	16765	16694	11880	3469	128	412	5220	21510	12376	65	100	327	90	771	205	100	934	92	254	119	43	50	298
"Texas"	"Tennessee"	54926	44796	15656	18055	10220	2616	214	1125	4290	26331	10130	47	153	263	87	304	157	63	724	72	574	74	45	53	448
"Arkansas"	"Texas"	54819	42308	20312	13517	13667	2159	434	626	5017	20405	12511	68	69	362	81	353	201	33	1066	91	198	130	37	66	322
"Illinois"	"Ohio"	54570	44963	14503	20541	10671	3450	135	1273	3960	25474	9607	54	109	258	62	442	159	51	928	143	204	103	33	53	301
"Tennessee"	"South Carolina"	54560	47745	14663	25375	5313	15923	100	463	5522	20424	6815	38	47	218	52	274	83	43	978	62	81	65	22	46	138
"Illinois"	"Massachusetts"	54317	49750	4516	33287	3716	4079	28	2965	1614	37348	4567	21	35	121	33	288	108	16	191	35	49	26	29	17	88
"New York"	"Maryland"	54247	43211	15925	18389	11419	8471	32	1219	4352	17718	11036	20	363	122	42	380	112	25	681	102	36	33	38	39	88
"Texas"	"Alabama"	54065	46155	14545	22765	7681	12679	115	447	4803	20430	7910	56	29	128	95	152	356	35	600	57	111	47	24	39	283
"Ohio"	"Tennessee"	53547	46224	12446	23463	7238	9042	95	670	3819	25360	7323	65	134	556	69	227	76	49	651	39	136	59	51	60	225
"California"	"New Jersey"	53336	47865	6641	8663	5007	1621	30	511	2046	38650	5471	5	27	92	24	186	33	19	177	71	931	50	8	22	118
"New Jersey"	"Texas"	53172	40934	18648	12737	14762	1784	206	939	4233	19010	12238	80	138	299	152	380	307	41	605	70	427	185	50	136	303
"California"	"Massachusetts"	53059	42504	8234	10813	6754	2452	33	216	2814	30235	10555	29	98	326	26	784	170	35	341	52	131	52	71	53	119
"Tennessee"	"North Carolina"	52893	42676	15951	16125	8508	3234	96	701	5174	24963	10217	36	87	206	67	302	135	67	1318	81	127	46	22	50	246
"Washington"	"New York"	52641	41523	12441	12734	10960	1545	93	1318	3688	23919	11118	22	165	139	30	834	584	30	583	87	80	91	35	203	84
"New Jersey"	"South Carolina"	52568	47294	8589	23682	4181	9632	36	783	3782	28880	5274	37	28	138	31	310	131	11	313	58	78	48	8	26	128
"Missouri"	"California"	52478	43087	17190	13722	12253	3204	201	953	3541	22935	9391	62	143	323	61	297	215	20	523	120	320	110	54	61	179
"California"	"Indiana"	52230	43302	13662	10568	10121	1847	77	931	3230	27096	8928	25	84	181	42	354	76	47	1617	62	144	57	22	28	113
"Florida"	"Massachusetts"	52203	44829	12063	19589	9410	5528	133	375	4424	24959	7374	20	78	168	48	431	148	40	429	70	78	38	33	34	129
"Michigan"	"California"	51904	39349	15670	15181	11583	5304	75	750	3517	18120	12555	39	224	243	93	621	211	37	704	131	558	164	39	63	263
"Louisiana"	"Alabama"	51406	48278	8415	34522	2470	30957	76	188	3184	11403	3128	41	3	40	40	69	84	16	181	23	46	15	27	14	46
"Arizona"	"Washington"	51386	44853	14876	16128	9979	3007	277	674	3784	27132	6533	46	39	97	40	197	134	76	543	38	51	21	31	59	120
"North Dakota"	"Minnesota"	51218	42324	10755	19409	7504	1845	68	1665	3790	27452	8894	45	94	147	55	257	100	26	741	48	71	33	33	31	110
"Maryland"	"Delaware"	51022	46473	9752	24157	4509	4255	33	706	6546	30424	4549	3	23	73	27	117	66	25	272	53	20	26	11	21	93
"Tennessee"	"Virginia"	50905	38300	12989	16402	7542	2063	82	578	6659	21376	12605	21	40	117	69	359	134	36	1377	63	207	52	25	44	333
"Michigan"	"Texas"	50382	39461	17909	12515	13517	2794	195	927	3427	18601	10921	79	110	240	119	361	176	21	791	75	377	125	44	73	359
"Louisiana"	"Mississippi"	50020	40973	11128	20288	6046	4719	83	251	5622	24252	9047	45	24	129	81	188	99	23	1278	290	73	73	15	13	231
"Tennessee"	"Kentucky"	49721	38273	12329	15973	6924	796	189	331	5563	24470	11448	19	26	140	75	296	104	24	1308	48	152	62	10	46	221
"Arizona"	"Colorado"	48964	41667	12803	13662	8027	2723	121	935	2895	26966	7297	45	58	126	69	215	113	45	533	94	104	67	32	48	133
"Indiana"	"Michigan"	48803	39787	12643	17130	7396	3195	93	365	5092	23646	9016	24	46	74	22	226	51	31	805	58	121	44	21	28	105
"New York"	"Illinois"	48265	29570	9841	9632	8279	3121	46	984	2532	14608	18695	80	393	551	75	594	565	49	940	88	287	135	30	120	157
"Maryland"	"New York"	48005	34713	13304	11365	11437	2706	58	595	3639	16278	13292	52	251	264	62	581	239	99	2034	128	85	101	50	77	176
"Arkansas"	"Missouri"	47934	39151	10180	18363	4794	8638	449	206	4722	20342	8783	9	45	110	56	195	217	25	972	44	95	66	22	24	299
"Nebraska"	"Iowa"	47929	38250	11177	15038	7151	1093	136	556	6188	23126	9679	19	22	144	66	255	110	21	579	162	76	47	15	20	174
"North Carolina"	"California"	47912	37052	16353	11733	11067	2609	146	722	4057	18451	10860	60	210	229	114	343	233	51	711	116	521	183	33	96	270
"California"	"Maryland"	47849	40859	9283	10774	6754	2264	30	488	3247	28076	6990	24	130	144	60	266	79	16	355	79	38	15	29	23	63
"New York"	"Tennessee"	47471	39222	15879	14275	11518	3615	84	1740	3618	18647	8249	13	153	128	45	197	140	59	393	50	2227	71	17	33	253
"Minnesota"	"California"	47121	37586	13603	12776	9714	2846	167	986	4821	19052	9535	42	140	222	70	299	233	49	501	129	321	141	41	67	190
"New York"	"Nevada"	46761	31129	11051	9152	5315	3122	13	544	3152	18983	15632	39	56	72	1856	79	67	61	289	5447	116	49	10	32	139
"California"	"New Mexico"	46075	39393	8456	10808	5942	1245	32	209	2746	29219	6682	8	36	128	65	216	60	19	330	75	120	34	42	31	346
"Arkansas"	"Florida"	45884	42012	10695	25819	3513	20333	122	617	4880	12547	3872	36	25	42	18	187	50	18	432	36	39	17	5	19	41
"Florida"	"New Jersey"	45513	41696	11189	17557	7728	4164	63	857	3735	25149	3817	14	18	51	25	230	61	34	209	65	198	37	3	23	117
"Maryland"	"Georgia"	44916	36082	14774	14602	8580	1445	41	968	4271	20777	8834	30	69	182	88	243	138	32	697	50	108	56	21	60	289
"Indiana"	"Ohio"	44902	33436	14364	12256	9915	2165	98	544	4688	16026	11466	117	181	207	102	477	168	86	1582	73	218	87	40	63	269
"North Carolina"	"New York"	44742	35616	13143	12686	11103	2205	83	477	3379	18369	9126	33	246	187	62	611	281	70	634	154	122	179	33	68	108
"Arizona"	"Nevada"	44638	36254	16111	12447	10955	3483	62	1197	2249	18308	8384	24	37	143	244	183	87	110	699	752	72	52	17	48	196
"Minnesota"	"Arizona"	44560	40042	11111	16402	5514	3629	53	1015	2485	27346	4518	17	23	76	63	231	67	28	286	33	64	33	1	19	127
"Texas"	"Virginia"	44349	36849	16939	11053	11946	1742	61	1463	3940	17697	7500	29	63	133	51	242	101	29	415	51	170	86	23	32	171
"Ohio"	"New York"	43647	33359	13295	11667	11687	2321	46	452	3781	15072	10288	64	239	259	62	838	415	39	722	138	125	131	60	82	158
"Missouri"	"Arkansas"	42486	34027	9961	14044	5227	1343	353	214	4458	22432	8459	10	20	111	47	297	87	16	1025	29	147	17	7	7	124
"Indiana"	"Tennessee"	42243	35769	10644	17967	5963	6521	115	566	3728	18876	6474	46	179	156	58	182	79	26	544	44	120	57	24	46	156
"California"	"Kentucky"	41787	38161	14827	9920	11042	2145	67	2312	2924	19671	3626	13	23	63	63	104	79	9	258	21	42	14	8	7	66
"New York"	"Arizona"	41782	35950	9998	14842	7167	3266	31	443	3572	21471	5832	16	39	138	73	341	145	18	328	40	201	88	8	32	144
"Texas"	"Michigan"	41601	27897	8771	11649	6047	1964	70	517	2973	16326	13704	29	29	74	48	151	79	18	289	52	135	43	12	16	118
"Massachusetts"	"Rhode Island"	41595	35991	9294	16762	7048	4992	100	90	4495	19266	5604	23	32	161	25	404	84	46	382	65	35	31	6	38	163
"Michigan"	"Indiana"	40992	32894	14714	11675	10847	1295	82	348	4827	15495	8098	30	35	166	77	431	135	38	1017	60	114	55	50	37	239
"Kansas"	"Texas"	40936	32410	12747	12308	8304	1889	198	664	3635	17720	8526	55	99	171	113	258	109	18	693	71	191	75	25	43	199
"Texas"	"Ohio"	40903	31215	12680	11089	8898	2365	106	548	3649	15649	9688	33	69	218	95	350	177	26	658	96	222	76	55	42	188
"New Hampshire"	"Florida"	40878	37789	7515	19445	3960	7563	86	379	4039	21762	3089	8	19	50	21	89	79	17	260	36	34	28	10	15	61
"Illinois"	"South Carolina"	40701	36255	7916	19171	3507	5973	57	1236	3022	22460	4446	25	28	84	54	185	89	25	285	31	104	47	8	18	111
"Idaho"	"Washington"	40689	33001	9096	10898	6247	1270	230	217	2589	22448	7688	38	54	82	90	156	60	36	407	59	52	41	31	40	140
"Texas"	"Pennsylvania"	40686	30799	10567	10967	7329	910	108	858	4234	17360	9887	38	109	162	62	514	94	276	696	42	149	85	34	46	170
"California"	"Minnesota"	40573	32388	7281	9732	5290	1178	125	1237	1956	22602	8185	17	23	111	58	991	107	18	501	37	110	37	10	45	77
"Illinois"	"Washington"	40459	35507	10039	16907	7373	2780	95	1425	2080	21754	4952	35	52	123	27	226	95	32	343	18	67	41	45	49	109
"Georgia"	"New York"	40455	29260	12893	8776	10998	1661	104	489	2824	13184	11195	34	251	225	81	705	702	51	867	147	109	110	36	145	189
"California"	"Louisiana"	40423	32231	6785	8875	4503	808	51	258	2588	24023	8192	36	716	126	109	168	86	37	447	103	184	81	14	50	213
"Texas"	"Nevada"	40090	31083	12767	10757	9011	3305	81	673	2427	15586	9007	16	46	121	389	169	88	66	461	1570	127	57	36	28	207
"Ohio"	"Georgia"	40058	31954	13997	11537	8687	2411	55	747	3442	16612	8104	24	64	199	53	226	146	21	741	48	92	37	29	109	307
"New Jersey"	"Georgia"	39967	33572	13271	13608	7988	1411	58	1291	3793	19031	6395	26	54	251	59	188	106	72	490	26	75	44	31	39	172
"New Hampshire"	"Maine"	39855	36216	5736	14614	3801	2664	64	97	4243	25347	3639	9	20	29	7	179	45	26	247	29	15	31	17	12	115
"Oregon"	"Massachusetts"	39821	3735	1294	1062	1107	266	3	24	234	2101	36086	7	9	468	7	99	2702	2	20729	15	12	3	17	4	60
"Nevada"	"Arizona"	39798	34660	9315	14184	5614	2009	65	531	3241	23200	5138	13	12	50	33	241	53	34	343	107	27	55	7	19	115
"Delaware"	"Pennsylvania"	39742	31695	8928	11468	6512	1296	123	601	4073	19090	8047	25	104	170	34	359	139	34	1408	84	50	38	41	89	288
"Nevada"	"Texas"	39688	33009	8163	11816	5741	1340	70	431	2642	22785	6679	17	45	153	80	145	286	29	429	67	125	48	13	75	127
"Iowa"	"Florida"	39629	35194	8024	19480	3162	9829	32	307	4972	16892	4435	16	22	73	29	136	62	33	310	70	67	41	32	18	82
"Florida"	"Indiana"	39592	34228	11423	14720	8086	2465	98	345	3829	19405	5364	9	28	122	33	324	137	33	438	49	83	23	11	35	130
"Pennsylvania"	"Georgia"	39540	32027	13308	11652	7960	1428	60	862	3617	18100	7513	28	86	231	54	216	98	25	938	50	115	40	27	47	280
"Massachusetts"	"California"	39437	29961	11411	9795	8870	2628	46	251	2630	15536	9476	83	219	220	79	285	228	40	508	105	578	198	60	109	185
"Virginia"	"Oregon"	39331	7991	2863	2547	1586	334	31	81	604	5355	31340	6	13	617	12	41	2514	7	18551	6	48	4	9	14	41
"New Jersey"	"Virginia"	39232	33887	12062	11922	8396	2461	23	872	3393	18742	5345	18	41	144	44	181	113	31	274	41	102	43	18	46	133
"Illinois"	"Pennsylvania"	39181	33067	7370	17049	5483	2071	53	1524	2679	21257	6114	87	45	128	94	407	165	23	476	74	114	65	36	26	93
"California"	"Alabama"	39041	32218	5779	8828	3254	1901	99	248	2218	24498	6823	112	39	132	71	105	877	13	488	39	173	59	3	44	100
"Minnesota"	"North Dakota"	38946	27905	10817	9367	8698	828	42	1182	2334	14821	11041	55	36	230	110	278	218	77	1006	50	112	49	22	116	283
"Florida"	"Arizona"	38767	32791	10594	12382	6981	2405	50	468	2802	20085	5976	7	56	116	44	919	97	40	331	53	141	54	17	33	122
"Texas"	"South Carolina"	38718	31830	11045	12411	6104	3362	67	922	2858	18517	6888	37	34	77	58	204	62	11	425	66	181	51	21	41	142
"Indiana"	"Texas"	38425	30039	13988	10685	10315	1752	146	665	3871	13290	8386	67	75	213	77	233	163	30	618	59	213	125	21	86	275
"Michigan"	"Illinois"	38323	30432	13170	11330	10556	4211	68	606	3015	11976	7891	108	222	277	43	444	326	42	759	72	174	107	41	67	164
"Illinois"	"Virginia"	38152	32730	8739	15689	6300	2255	10	1653	2127	20385	5422	3	41	79	30	178	111	51	327	21	129	47	17	20	96
"District of Columbia"	"Florida"	38068	32067	9436	15536	6091	5129	87	531	4724	15505	6001	12	25	137	40	199	68	27	346	43	35	22	61	18	140
"Texas"	"Kansas"	37573	27993	11138	7892	7368	429	208	567	3591	15830	9580	23	31	128	79	106	101	38	476	69	128	70	6	27	190
"Oklahoma"	"Florida"	37410	32702	9017	17569	4372	9495	74	384	5213	13164	4708	16	32	94	39	179	81	111	314	79	71	23	3	16	100
"Mississippi"	"Louisiana"	37401	26770	11731	10323	7223	1330	51	326	4513	13327	10631	43	45	167	152	251	157	74	1276	112	143	67	34	58	382
"Washington"	"Illinois"	37383	33185	3153	20956	2490	2706	24	2128	1187	24650	4198	28	104	154	28	259	94	26	290	24	123	47	10	75	78
"Rhode Island"	"Florida"	37202	34587	6317	19063	3461	8539	57	220	3639	18671	2615	17	13	45	6	56	69	23	239	82	39	19	17	14	65
"Massachusetts"	"North Carolina"	37084	27964	7926	11129	5108	1754	68	691	2635	17708	9120	23	32	121	33	158	157	11	386	34	80	37	44	35	87
"Illinois"	"Kentucky"	36899	31064	8248	13385	4992	1216	118	636	3509	20593	5835	33	12	93	55	214	166	13	550	25	109	28	8	13	137
"Massachusetts"	"Texas"	36457	28375	12317	9167	9750	1689	158	486	2922	13370	8082	33	110	209	105	275	194	45	491	87	330	98	43	71	242
"North Carolina"	"Pennsylvania"	36417	29256	9519	11930	6382	1100	105	734	4017	16918	7161	18	49	173	59	368	116	46	403	37	87	72	33	48	93
"Tennessee"	"California"	36178	27235	13028	8943	8829	2113	81	366	2787	13059	8943	24	175	170	45	221	99	53	1300	92	259	79	30	49	148
"Florida"	"Washington"	36168	29915	12166	8791	8705	1969	61	485	2584	16111	6253	30	67	114	40	227	66	20	427	42	142	49	24	68	128
"Georgia"	"Virginia"	36131	29769	13104	9404	8713	1489	37	877	3262	15391	6362	36	30	153	42	260	163	19	378	35	87	55	11	55	123
"New Mexico"	"Arizona"	35997	27494	10791	9626	7212	1382	37	783	2027	16053	8503	42	31	64	93	396	66	20	948	77	81	45	16	9	113
"Alabama"	"Texas"	35870	28109	13819	8364	9920	1194	234	695	2828	13238	7761	65	56	223	72	311	157	10	592	61	166	65	29	52	202
"Illinois"	"Minnesota"	35716	28575	10633	10571	7982	1302	131	1737	2711	14712	7141	46	41	109	34	313	162	28	533	35	74	35	12	49	119
"Nevada"	"Florida"	35655	30212	6612	15466	3983	4175	77	249	5003	16725	5443	11	18	63	36	68	63	138	492	181	58	44	8	18	87
"Iowa"	"Illinois"	35645	28576	9290	12844	6495	1947	84	318	4845	14887	7069	24	112	175	40	336	136	39	536	41	87	64	23	30	194
"California"	"Montana"	35361	32202	3291	8424	1553	636	49	121	1472	28371	3159	20	9	36	18	39	28	8	151	42	59	14	15	30	48
"Washington"	"Nevada"	35345	29665	8276	11437	5108	3914	71	411	2072	18089	5680	36	47	64	103	200	55	39	311	277	77	34	13	81	189
"Illinois"	"New Jersey"	35272	33267	4560	20920	3590	3074	16	1907	1521	23159	2005	6	3	40	9	124	22	13	68	23	117	23	3	10	69
"West Virginia"	"South Carolina"	35190	30428	6016	18798	1626	11790	37	232	2933	13810	4762	25	10	41	50	73	54	10	292	24	24	28	5	1	49
"Minnesota"	"Iowa"	35150	27939	7078	11156	4960	969	86	476	3425	18023	7211	28	23	85	57	156	165	13	431	49	89	51	18	23	99
"Arizona"	"Oregon"	35056	30800	8746	11134	5529	1691	171	314	2328	20767	4256	25	32	34	22	150	49	22	372	29	43	26	17	23	66
"Florida"	"Missouri"	34621	30245	14860	8832	12294	1690	122	346	2222	13571	4376	13	54	73	36	164	138	20	355	38	82	17	19	20	84
"West Virginia"	"Virginia"	34619	24786	8652	10019	5083	1876	4	439	3570	13814	9833	26	30	146	145	280	106	17	557	52	83	61	25	32	236
"Illinois"	"Alabama"	34555	30570	7876	16844	4075	8371	80	592	2773	14679	3985	54	23	49	48	86	137	8	276	34	93	37	9	11	65
"Oregon"	"Arizona"	34519	30876	6496	12823	4190	2304	129	238	1581	22434	3643	16	13	44	34	253	36	14	289	41	72	23	15	12	61
"Virginia"	"West Virginia"	34415	28846	6963	11854	3676	292	9	415	4460	19994	5569	7	15	79	72	271	72	11	552	74	19	36	3	10	121
"Missouri"	"Colorado"	34168	28452	9764	10728	6206	2698	69	754	2253	16472	5716	47	33	122	74	463	142	22	339	57	93	33	30	46	82
"Maryland"	"West Virginia"	33937	28559	6111	14870	3768	249	17	572	4515	19438	5378	9	4	66	57	209	41	13	842	47	33	65	10	23	149
"West Virginia"	"Florida"	33516	29552	7318	16185	2635	6865	20	257	4199	15576	3964	64	26	57	71	107	81	13	332	62	42	17	8	8	83
"California"	"Wisconsin"	33506	28867	5377	7217	4006	1441	185	263	1678	21294	4639	15	37	108	42	153	59	22	222	23	169	67	12	29	93
"Oregon"	"Idaho"	33196	29935	4335	9630	2514	658	98	163	2029	24473	3261	30	10	50	15	59	42	6	255	15	47	2	9	16	45
"California"	"Oklahoma"	33124	27800	5828	7558	3794	369	133	108	2185	21211	5324	16	46	88	53	278	53	13	380	57	359	48	10	21	139
"Washington"	"Montana"	33102	29460	4185	9737	2228	846	82	376	1897	24031	3642	17	1	32	40	78	25	12	230	24	41	11	7	18	63
"California"	"Arkansas"	33065	24522	3475	6997	1854	379	149	123	1942	20075	8543	5	13	374	25	124	57	9	300	22	73	24	18	23	78
"West Virginia"	"Ohio"	32993	27182	6708	14845	4049	709	27	153	4113	18131	5811	18	26	63	45	208	91	21	559	39	29	30	35	25	85
"Maine"	"Florida"	32737	29882	5740	15400	2445	6004	30	156	3233	18014	2855	13	36	46	39	68	36	154	220	31	40	11	10	1	44
"Tennessee"	"Arkansas"	32678	26012	8157	11230	4236	950	177	166	4145	16338	6666	13	7	90	29	200	180	43	820	40	83	33	9	19	152
"Florida"	"Maryland"	32620	27809	10088	11233	7041	2474	24	850	3169	14251	4811	16	57	61	30	213	52	32	569	77	23	22	26	33	57
"Mississippi"	"Texas"	32458	24605	14216	6464	10254	1030	260	669	2380	10012	7853	54	54	187	82	250	146	17	1020	52	101	38	26	34	250
"New Jersey"	"Maryland"	32447	28000	10233	11127	6750	5467	21	864	2492	12406	4447	6	42	82	19	264	72	34	373	97	18	45	23	15	106
"Indiana"	"California"	32424	24859	11716	8175	8370	2096	63	334	2636	11360	7565	45	145	180	48	276	94	23	434	85	293	142	29	58	121
"Arizona"	"New Mexico"	32350	22541	6837	6806	4342	706	21	208	1626	15638	9809	7	30	109	136	220	48	28	426	88	129	22	76	8	156
"Oregon"	"Florida"	32287	28296	5160	14583	2731	4881	92	196	5553	14843	3991	5	27	50	30	84	66	52	213	78	88	35	6	34	142
"Maryland"	"Tennessee"	32179	25665	7652	11825	4518	1870	98	341	2936	15902	6514	28	80	94	66	207	92	31	495	38	137	82	33	35	140
"Wisconsin"	"Texas"	32143	25157	11889	8069	8327	1836	225	516	2454	11799	6986	23	39	154	66	177	136	53	582	53	200	84	29	45	172
"Wisconsin"	"Michigan"	31757	24953	5637	8465	3941	1239	79	159	2761	16774	6804	17	15	68	27	92	45	20	275	31	81	26	13	31	85
"Delaware"	"Maryland"	31692	26252	7252	12708	4535	2900	14	496	3778	14529	5440	6	27	93	29	268	55	33	529	64	15	32	17	19	134
"Ohio"	"Illinois"	31675	24321	9726	9153	7760	3018	54	518	2436	10535	7354	72	123	424	55	384	254	62	648	58	124	43	38	35	134
