"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Massachusetts"	"Alaska"	1496	1313	260	287	182	46	1	0	91	993	183	2	0	1	2	10	0	0	10	1	0	2	1	1	1
"Alaska"	"Wisconsin"	1495	1350	228	374	162	22	1	2	185	978	145	1	0	0	2	0	2	0	7	0	0	2	0	0	5
"Idaho"	"Wisconsin"	1493	1156	365	405	269	87	1	18	85	696	337	0	1	3	0	15	3	1	34	1	26	1	2	1	1
"Maryland"	"Wyoming"	1492	1286	266	344	155	34	0	14	134	949	206	4	0	2	0	11	2	0	11	29	0	0	0	0	0
"District of Columbia"	"Vermont"	1491	1366	440	579	301	136	0	9	168	752	125	0	0	3	0	4	3	0	0	0	0	0	0	2	0
"Alaska"	"New Mexico"	1486	1272	277	232	186	44	8	5	61	968	214	1	0	0	2	17	1	0	16	1	1	0	1	2	1
"Kentucky"	"Connecticut"	1485	1184	507	467	356	71	7	193	166	391	301	0	2	3	4	34	5	0	29	3	0	2	1	0	0
"District of Columbia"	"Montana"	1483	1207	269	306	177	35	0	17	111	867	276	4	0	0	0	4	2	3	9	0	0	9	0	1	2
"South Dakota"	"Oklahoma"	1483	1320	352	237	210	31	1	11	66	1001	163	0	0	0	4	1	3	4	5	0	0	0	1	0	0
"Louisiana"	"District of Columbia"	1478	1014	601	287	510	80	2	13	199	210	464	1	10	17	0	21	8	1	16	14	1	0	1	3	8
"South Carolina"	"Alaska"	1477	1183	323	412	170	40	2	3	103	865	294	1	1	1	1	1	6	4	18	0	4	6	0	1	8
"Rhode Island"	"Washington"	1476	1224	397	271	313	87	8	19	85	712	252	1	1	5	8	6	3	0	37	6	1	2	1	0	6
"Missouri"	"Hawaii"	1474	1295	459	578	197	461	0	10	168	459	179	1	0	6	2	2	3	0	25	3	3	2	1	0	2
"Louisiana"	"Iowa"	1473	1227	551	391	325	70	6	35	193	598	246	0	0	3	3	11	3	0	18	4	0	0	0	0	1
"North Dakota"	"Illinois"	1468	1132	400	467	336	112	2	24	112	546	336	0	8	10	1	16	3	0	28	4	3	1	0	4	2
"Rhode Island"	"Colorado"	1460	1060	400	390	274	117	3	4	147	515	400	17	12	14	3	10	5	9	27	6	0	2	5	2	0
"Alaska"	"Pennsylvania"	1459	1267	250	697	149	15	8	0	79	1016	192	11	0	5	8	19	1	1	20	1	0	3	1	0	5
"Massachusetts"	"Nebraska"	1451	1163	544	330	458	51	0	11	153	490	288	0	2	8	5	17	11	0	21	2	1	0	0	1	5
"Rhode Island"	"Vermont"	1450	1350	251	466	122	173	0	5	179	871	100	0	0	0	1	0	0	5	3	0	0	0	3	0	0
"Utah"	"Iowa"	1447	1156	392	472	231	49	16	21	137	702	291	0	0	2	0	11	0	0	24	1	0	0	0	3	0
"Oklahoma"	"District of Columbia"	1447	828	524	224	447	50	5	42	123	161	619	5	10	21	32	18	2	4	22	1	6	1	1	6	12
"Wisconsin"	"West Virginia"	1447	1260	348	600	228	63	1	3	237	728	187	0	2	1	0	11	0	3	16	2	0	0	0	0	8
"Hawaii"	"Pennsylvania"	1446	983	249	327	174	46	0	8	121	634	463	0	0	3	0	29	1	3	48	4	1	0	0	0	2
"Kansas"	"North Dakota"	1445	1059	501	275	327	9	4	8	169	542	386	26	0	4	3	10	0	0	11	0	7	2	6	0	5
"Arkansas"	"Maryland"	1445	1276	506	606	347	94	1	13	92	729	169	0	0	2	0	14	0	0	26	3	0	1	0	0	5
"South Dakota"	"Michigan"	1444	1289	229	634	127	55	1	18	157	931	155	1	8	2	3	2	0	0	18	0	5	0	0	3	0
"Wisconsin"	"Maine"	1443	1279	416	404	303	99	0	4	143	730	164	0	2	0	0	5	1	2	6	4	0	1	0	0	0
"New Hampshire"	"Wisconsin"	1437	1182	515	356	383	62	4	12	161	560	255	0	1	2	6	6	11	2	20	0	3	0	0	1	2
"Massachusetts"	"West Virginia"	1437	1228	439	364	288	39	0	20	229	652	209	1	0	2	3	10	0	0	25	0	2	0	0	0	1
"Utah"	"Maryland"	1434	1050	504	269	344	58	0	22	106	520	384	2	2	1	4	8	0	3	30	6	0	1	0	0	3
"Nebraska"	"Maryland"	1430	1149	625	309	388	97	0	69	136	459	281	0	1	24	1	5	1	1	18	3	0	0	0	15	7
"Kentucky"	"Montana"	1428	1216	306	299	154	31	9	1	126	895	212	0	0	0	1	10	3	2	22	0	0	0	0	0	7
"District of Columbia"	"Nebraska"	1427	1220	726	277	512	60	2	26	225	395	207	0	2	7	5	6	0	0	3	0	0	1	2	2	1
"Idaho"	"Michigan"	1423	1222	249	402	159	40	12	5	137	869	201	0	3	4	2	6	0	3	8	1	6	2	2	0	2
"Washington"	"West Virginia"	1422	1153	261	410	177	20	2	15	139	800	269	0	4	1	0	10	1	0	12	0	0	1	1	0	2
"Minnesota"	"New Hampshire"	1420	1208	445	372	319	89	0	32	138	630	212	0	0	0	2	4	3	0	5	2	3	11	0	0	3
"District of Columbia"	"New Hampshire"	1415	1271	362	447	259	84	0	10	175	743	144	0	0	0	0	19	0	5	4	0	0	0	0	0	1
"Massachusetts"	"Arkansas"	1413	1097	360	323	255	112	3	7	84	636	316	2	1	4	3	4	2	0	13	1	5	0	0	1	5
"Nevada"	"Connecticut"	1413	1259	262	326	175	83	0	8	114	879	154	0	0	6	0	8	1	0	11	5	0	0	0	0	4
"Hawaii"	"South Carolina"	1412	1186	308	447	173	89	3	3	119	799	226	0	2	0	0	7	0	0	27	1	7	1	3	0	1
"Utah"	"Kansas"	1412	1171	538	325	310	11	6	27	180	637	241	0	3	6	1	14	3	0	8	2	4	2	0	3	4
"Massachusetts"	"Montana"	1404	1216	199	312	104	69	0	10	92	941	188	9	2	4	1	6	2	2	14	5	0	0	2	2	1
"South Carolina"	"Montana"	1403	1085	237	340	132	50	0	4	98	801	318	0	0	1	2	6	2	36	13	1	0	38	1	2	1
"Georgia"	"Vermont"	1401	1183	386	408	265	58	1	2	112	745	218	0	0	1	2	10	0	1	13	6	0	4	0	0	5
"Louisiana"	"Alaska"	1399	1143	338	328	185	65	0	2	95	796	256	0	0	0	5	10	2	0	49	0	6	0	0	0	2
"Montana"	"South Carolina"	1394	1177	179	553	61	174	6	13	79	844	217	3	2	6	2	15	4	0	8	0	0	1	0	1	5
"Vermont"	"Colorado"	1391	1109	346	290	250	133	3	9	69	645	282	1	2	3	7	17	3	0	36	1	1	12	1	0	6
"Idaho"	"Oklahoma"	1391	1122	290	437	155	11	7	14	99	836	269	1	1	4	0	3	0	2	12	5	2	1	0	1	0
"Maine"	"Rhode Island"	1386	1219	382	561	285	176	6	5	153	594	167	0	0	1	3	6	1	4	14	8	0	0	0	4	2
"Kansas"	"Alaska"	1378	1072	274	299	113	16	3	2	159	779	306	3	2	0	3	9	0	0	20	0	2	0	2	2	15
"Vermont"	"Georgia"	1377	1200	285	506	143	78	21	22	149	787	177	0	1	2	3	7	1	0	23	0	3	1	1	0	0
"Maryland"	"North Dakota"	1370	848	350	267	270	17	1	103	76	381	522	0	0	8	3	7	5	0	38	3	5	1	3	3	17
"Utah"	"New Jersey"	1364	1171	408	445	288	125	1	40	154	563	193	0	0	8	0	6	0	0	3	13	0	0	1	0	6
"Colorado"	"Delaware"	1362	1281	279	614	169	291	1	44	125	651	81	0	0	0	0	1	0	1	3	1	0	0	0	0	1
"Louisiana"	"Utah"	1361	1172	442	461	243	224	5	16	134	550	189	3	3	3	2	3	0	0	8	0	0	0	1	1	5
"Wisconsin"	"Hawaii"	1357	1171	429	529	251	395	0	0	85	440	186	0	1	1	7	9	2	2	28	3	0	0	5	0	6
"Connecticut"	"Utah"	1354	1112	349	352	228	176	2	9	94	603	242	1	0	5	5	7	4	0	11	3	0	0	1	0	5
"Iowa"	"District of Columbia"	1347	854	356	213	310	44	2	15	145	338	493	2	13	21	1	19	15	0	26	2	0	2	8	2	3
"West Virginia"	"New Jersey"	1346	1168	355	476	201	142	1	18	151	655	178	0	1	10	0	1	0	0	19	7	0	1	0	0	1
"Wyoming"	"Oklahoma"	1342	1111	301	344	153	9	0	19	143	787	231	1	2	10	1	24	4	0	19	0	6	4	0	0	2
"Indiana"	"Maine"	1338	1154	319	454	217	88	4	6	124	715	184	1	0	0	0	4	3	0	6	1	1	0	0	0	1
"Mississippi"	"Maryland"	1331	1049	583	340	459	70	0	46	131	343	282	0	0	10	3	9	2	0	36	4	5	0	1	0	0
"Hawaii"	"Utah"	1330	1036	275	421	159	120	3	9	114	631	294	0	0	1	3	9	0	4	24	1	1	8	0	2	4
"Louisiana"	"Idaho"	1329	1040	196	243	91	32	5	5	145	762	289	0	2	1	0	0	30	0	8	0	0	0	0	2	0
"Alaska"	"Oklahoma"	1325	1112	257	497	163	27	10	0	116	796	213	0	1	3	4	3	3	0	10	5	9	0	0	5	3
"North Dakota"	"Ohio"	1320	1018	473	349	334	58	7	13	167	439	302	4	6	15	2	5	13	4	25	5	4	1	0	0	10
"Wyoming"	"Georgia"	1317	974	220	317	127	33	0	23	64	727	343	0	2	13	2	9	0	2	35	7	0	0	0	2	8
"North Dakota"	"New Mexico"	1313	1101	297	397	216	29	0	2	120	734	212	0	8	10	0	2	0	0	6	1	2	0	0	0	26
"North Dakota"	"Kansas"	1312	1171	246	611	169	7	2	30	87	876	141	0	1	4	0	5	0	0	4	1	4	2	0	0	11
"South Dakota"	"Georgia"	1312	1104	423	470	210	45	2	27	96	724	208	0	2	8	2	1	1	3	13	3	3	2	2	0	7
"Hawaii"	"Tennessee"	1306	1089	284	520	170	103	2	13	87	714	217	0	1	2	1	4	0	6	37	1	0	2	0	4	3
"Rhode Island"	"Illinois"	1305	992	355	268	278	109	2	37	70	496	313	0	3	5	0	35	4	1	46	4	7	3	1	0	4
"Montana"	"Wisconsin"	1296	1049	213	254	153	42	4	8	78	764	247	0	0	0	2	8	1	2	12	0	1	6	3	2	4
"Delaware"	"Nevada"	1294	1102	556	347	406	96	0	8	71	521	192	0	4	2	9	2	3	2	7	8	1	1	0	0	5
"Utah"	"Kentucky"	1292	1084	366	415	249	53	3	37	58	684	208	0	0	12	2	5	2	0	8	0	5	2	0	0	5
"New Mexico"	"Kentucky"	1291	1122	495	322	298	15	6	15	177	611	169	0	0	1	2	3	0	1	16	1	0	0	2	1	7
"Missouri"	"New Hampshire"	1289	1123	288	392	195	92	0	3	160	673	166	0	1	0	2	9	2	0	11	4	0	0	0	0	3
"Arkansas"	"Wyoming"	1286	1102	299	273	144	17	0	4	139	798	184	0	3	0	3	5	3	0	10	0	1	0	2	0	4
"Idaho"	"Nebraska"	1285	1056	299	312	222	16	1	8	124	685	229	0	0	2	2	5	3	0	14	0	13	1	0	0	3
"Hawaii"	"New Mexico"	1283	1110	129	369	73	51	0	0	35	951	173	0	2	0	1	5	3	0	16	1	0	0	0	1	1
"Wyoming"	"North Carolina"	1282	1029	283	330	146	39	0	5	89	750	253	0	0	8	0	6	3	0	34	0	0	5	0	2	5
"Alabama"	"Connecticut"	1281	1074	388	474	248	69	2	12	140	603	207	1	2	4	5	19	3	0	14	0	0	1	0	1	8
"South Carolina"	"Idaho"	1281	1050	356	318	225	14	5	5	145	656	231	4	0	3	4	1	0	0	10	2	3	1	0	6	1
"Arkansas"	"Alaska"	1278	1043	250	309	162	25	1	2	68	785	235	0	0	0	0	14	0	0	23	0	0	0	0	2	4
"South Carolina"	"Iowa"	1275	1014	357	358	231	37	9	25	131	581	261	0	0	8	3	13	0	0	14	7	3	0	2	0	2
"West Virginia"	"Massachusetts"	1274	964	277	411	192	60	0	13	200	499	310	2	15	8	0	23	3	1	26	7	0	0	2	0	3
"West Virginia"	"Louisiana"	1273	1077	476	310	261	33	2	15	182	584	196	0	0	4	2	16	1	0	14	5	5	0	0	2	6
"Idaho"	"Ohio"	1267	957	379	280	257	66	3	8	96	527	310	0	3	8	6	11	2	3	33	0	7	7	4	3	5
"Mississippi"	"Kansas"	1264	1090	593	236	249	5	22	28	209	577	174	1	0	2	0	10	4	0	15	0	1	2	0	0	3
"Mississippi"	"Massachusetts"	1263	915	420	285	351	45	6	9	88	416	348	0	15	3	0	14	2	0	30	3	3	0	2	1	11
"Oklahoma"	"Hawaii"	1262	1111	487	393	212	388	0	7	90	414	151	0	1	0	1	4	0	0	22	3	0	0	0	0	15
"Kentucky"	"Wyoming"	1262	987	308	231	145	48	1	1	89	703	275	2	2	0	0	5	0	0	107	2	1	0	0	1	1
"Wyoming"	"New York"	1260	906	290	204	280	46	0	6	58	516	354	0	5	9	1	35	11	5	15	6	1	1	4	0	1
"Arizona"	"Vermont"	1258	1116	326	325	204	55	4	3	95	755	142	5	0	0	0	1	1	0	2	2	0	0	0	4	0
"Connecticut"	"Montana"	1248	1071	117	283	73	56	0	45	44	853	177	1	0	4	3	3	1	0	8	0	14	1	1	0	1
"Delaware"	"Washington"	1242	947	358	333	276	66	3	29	77	496	295	2	1	7	0	7	8	2	14	3	0	2	1	0	7
"North Dakota"	"Georgia"	1241	893	336	352	194	69	2	6	180	442	348	6	5	11	14	4	7	7	27	1	1	1	0	3	14
"Arkansas"	"New Jersey"	1239	982	417	330	314	61	0	10	148	449	257	0	0	15	0	19	0	0	13	1	3	0	1	1	8
"Connecticut"	"Oklahoma"	1239	947	471	218	313	39	2	12	118	463	292	1	0	2	1	7	3	0	21	14	3	5	0	1	1
"West Virginia"	"Nevada"	1231	905	390	254	242	63	0	7	85	508	326	1	2	4	0	5	0	6	30	17	4	2	0	3	20
"North Dakota"	"Tennessee"	1231	935	339	313	235	48	0	14	110	528	296	0	5	4	5	8	0	2	29	4	1	0	2	4	9
"Mississippi"	"Oregon"	1228	923	345	305	226	37	9	24	122	505	305	1	3	1	6	7	6	2	20	2	10	2	0	6	3
"South Dakota"	"New Mexico"	1225	909	286	231	134	14	8	4	156	593	316	11	0	0	10	11	0	0	56	1	7	0	0	1	37
"Utah"	"Alabama"	1216	969	298	378	157	113	10	5	106	578	247	0	0	0	1	7	2	0	11	2	1	1	0	1	10
"Delaware"	"West Virginia"	1211	1073	225	407	127	20	0	13	166	747	138	4	2	2	0	2	0	2	17	0	0	0	0	0	0
"Iowa"	"New Jersey"	1209	995	370	322	255	96	0	30	125	489	214	0	0	10	0	13	0	1	22	3	0	1	2	0	2
"Hawaii"	"Michigan"	1208	1008	230	449	161	51	2	2	149	643	200	0	0	0	1	1	0	2	18	3	0	0	5	0	0
"New Mexico"	"New Jersey"	1206	1021	217	603	127	195	0	8	112	579	185	0	0	12	0	8	0	1	43	3	0	0	0	0	3
"Utah"	"Nebraska"	1191	984	387	231	257	10	0	16	79	622	207	0	2	0	2	6	2	0	10	5	2	0	0	1	0
"South Dakota"	"Tennessee"	1188	911	369	285	239	53	0	16	87	516	277	2	6	4	3	8	0	2	13	2	4	0	1	0	7
"New Hampshire"	"Missouri"	1188	949	282	352	198	71	4	10	99	567	239	1	3	10	2	9	10	0	37	0	2	0	0	0	13
"Arizona"	"Delaware"	1186	1052	316	326	199	67	0	14	75	697	134	0	0	4	0	2	3	0	18	0	0	0	0	0	14
"Wyoming"	"Kansas"	1185	1013	228	245	118	4	4	9	121	757	172	0	0	0	2	3	2	0	12	1	1	0	1	0	1
"Connecticut"	"Iowa"	1184	924	271	327	205	56	2	17	138	506	260	0	1	1	9	9	2	0	17	1	0	1	0	0	1
"South Carolina"	"Nebraska"	1182	919	284	274	180	7	4	16	158	554	263	0	4	16	0	11	5	5	9	3	2	1	1	1	6
"Arkansas"	"Montana"	1179	1022	287	238	153	29	0	5	101	734	157	1	0	3	2	3	0	0	9	0	0	2	0	0	8
"Maine"	"Nevada"	1177	978	268	318	154	151	2	5	65	601	199	3	4	0	2	2	0	4	15	13	0	0	0	0	4
"Maine"	"Michigan"	1170	1009	228	436	179	71	9	7	123	620	161	2	3	0	0	5	0	0	7	3	4	1	0	2	6
"Wyoming"	"Illinois"	1169	890	287	304	187	14	1	4	191	493	279	2	17	2	2	12	2	1	36	2	3	3	0	0	3
"Oregon"	"Maine"	1169	1039	132	277	97	43	1	4	58	836	130	0	2	1	2	2	1	0	10	2	1	0	0	0	3
"Alabama"	"South Dakota"	1168	1000	478	285	335	21	5	11	130	498	168	4	0	0	0	6	0	0	13	4	1	0	0	2	1
"District of Columbia"	"Idaho"	1165	966	269	257	163	34	7	1	88	673	199	0	2	6	0	7	2	0	3	0	0	1	0	3	3
"Connecticut"	"Mississippi"	1161	984	223	479	132	67	0	7	128	650	177	0	0	7	0	4	1	5	5	2	0	1	2	3	17
"Arkansas"	"Utah"	1156	959	335	292	222	82	1	6	111	537	197	0	0	3	3	6	2	0	48	0	0	0	5	0	3
"Mississippi"	"Minnesota"	1156	935	380	369	261	79	17	24	108	446	221	0	1	3	28	19	3	0	30	1	2	4	0	0	5
"Delaware"	"Connecticut"	1151	1035	320	364	282	198	0	16	81	458	116	2	0	2	1	6	1	2	10	0	0	0	0	0	0
"Indiana"	"South Dakota"	1146	915	297	371	169	36	3	69	147	491	231	2	6	1	1	13	15	0	24	1	0	0	0	2	3
"District of Columbia"	"Alaska"	1143	983	294	213	190	40	9	4	71	669	160	0	0	10	2	5	0	0	8	0	1	0	0	1	5
"Montana"	"Illinois"	1139	873	311	226	238	43	2	7	66	517	266	2	0	3	0	13	4	0	20	1	1	4	3	7	0
"Alabama"	"Maine"	1137	991	336	251	234	63	0	2	132	560	146	1	0	1	1	1	6	0	11	0	1	4	2	0	0
"North Dakota"	"Alaska"	1137	918	144	274	80	16	0	4	85	733	219	0	0	0	3	5	0	0	17	0	1	0	0	1	3
"Oklahoma"	"West Virginia"	1125	1007	350	191	162	14	0	13	145	673	118	0	0	0	2	5	1	0	11	0	0	1	0	0	0
"Washington"	"Delaware"	1123	612	227	217	168	30	2	3	81	328	511	1	8	1	0	0	2	0	6	199	2	6	0	0	0
"Nebraska"	"Alaska"	1121	909	141	300	79	22	1	23	68	716	212	1	0	0	3	19	2	0	11	0	2	0	0	0	5
"Montana"	"Pennsylvania"	1119	771	214	217	136	9	0	13	86	527	348	0	0	2	21	6	1	0	14	2	4	0	32	0	5
"Hawaii"	"Maryland"	1116	985	313	508	202	61	5	22	49	646	131	0	0	4	0	8	0	0	8	1	0	0	0	0	2
"Kentucky"	"Idaho"	1111	871	212	271	92	58	0	1	99	621	240	0	0	0	1	1	2	0	33	0	0	0	0	1	0
"Nebraska"	"New Jersey"	1111	943	292	343	239	57	0	16	114	517	168	0	0	10	0	11	0	3	10	4	4	0	0	3	0
"North Dakota"	"Pennsylvania"	1109	798	233	316	151	31	0	13	91	512	311	4	2	5	1	16	5	2	32	6	4	0	15	5	11
"Indiana"	"New Hampshire"	1107	947	268	379	163	57	2	2	157	566	160	0	0	0	0	6	0	0	5	0	0	1	0	2	8
"Arizona"	"Rhode Island"	1105	950	226	473	146	90	4	8	151	551	155	0	0	7	0	7	0	0	10	0	4	0	0	0	4
"Louisiana"	"Montana"	1105	887	174	185	100	45	0	1	72	669	218	0	0	1	0	7	0	1	5	0	4	5	9	0	2
"Hawaii"	"Illinois"	1103	820	303	276	266	81	0	4	75	394	283	0	3	13	1	11	3	2	26	12	0	0	4	0	6
"Wyoming"	"Ohio"	1103	947	437	188	321	10	1	6	88	521	156	0	0	4	0	7	1	0	17	4	1	0	4	0	2
"West Virginia"	"Delaware"	1102	994	312	434	147	174	0	56	105	512	108	0	0	2	0	2	1	0	12	0	0	2	0	0	4
"Alaska"	"South Dakota"	1102	1017	137	280	73	0	0	3	73	868	85	0	0	0	0	5	0	0	11	0	0	0	0	0	4
"Mississippi"	"New Mexico"	1099	816	323	228	204	22	0	1	113	476	283	0	4	4	0	4	0	2	9	2	0	1	2	0	28
"Alaska"	"Missouri"	1096	885	171	282	62	36	3	2	118	664	211	0	1	1	1	9	4	0	19	0	1	0	2	1	2
"Montana"	"Nebraska"	1095	922	215	294	175	4	1	14	142	586	173	0	1	1	2	6	2	0	11	0	11	4	0	0	1
"Montana"	"Virginia"	1093	865	333	310	224	36	4	28	158	415	228	0	1	5	2	24	0	0	19	1	0	0	0	6	7
"Washington"	"Vermont"	1092	930	290	252	191	45	0	10	83	601	162	0	3	5	0	2	0	0	6	0	0	0	0	5	3
"Hawaii"	"Alaska"	1088	880	163	305	82	26	1	2	145	624	208	0	1	1	1	7	0	2	35	6	0	0	0	1	12
"Utah"	"Arkansas"	1086	871	250	300	129	37	4	4	70	627	215	0	0	3	2	2	5	0	7	1	3	0	0	3	5
"Delaware"	"Alabama"	1078	823	329	296	223	93	0	2	117	388	255	1	2	10	5	9	5	0	36	13	0	5	1	0	0
"Alaska"	"South Carolina"	1078	949	208	443	124	64	2	2	111	646	129	1	0	0	1	2	1	0	29	1	1	0	0	0	1
"Idaho"	"South Carolina"	1072	870	229	239	100	107	5	5	77	576	202	3	4	2	2	13	2	0	11	1	0	1	1	0	4
"Nevada"	"South Dakota"	1070	944	210	231	113	16	2	4	81	728	126	1	0	2	0	2	1	0	9	0	0	0	0	0	2
"Louisiana"	"West Virginia"	1068	962	346	226	238	5	0	25	125	569	106	1	0	0	0	0	2	0	11	9	1	0	0	0	0
"Kentucky"	"Maine"	1062	963	216	356	136	37	0	22	141	627	99	0	1	0	0	2	5	0	8	0	0	0	0	0	1
"Hawaii"	"Massachusetts"	1062	854	378	172	265	148	0	1	53	387	208	4	0	5	0	9	1	1	10	1	0	1	0	0	3
"South Dakota"	"Idaho"	1062	878	172	260	69	18	2	13	40	736	184	0	0	0	5	1	0	0	25	2	5	0	2	0	0
"Kentucky"	"Nebraska"	1049	780	275	266	189	89	2	20	87	393	269	0	2	1	1	17	2	9	8	3	0	2	0	0	0
"Connecticut"	"Kansas"	1048	840	309	278	235	23	0	13	130	439	208	5	3	0	0	10	1	0	10	0	1	0	0	0	4
"Louisiana"	"North Dakota"	1048	650	397	132	278	14	2	13	93	250	398	0	0	1	10	3	0	3	8	5	15	0	0	0	18
"New Hampshire"	"Michigan"	1047	906	209	350	157	70	2	13	93	571	141	1	1	0	0	7	0	2	6	3	2	0	1	1	2
"Rhode Island"	"Nevada"	1047	880	416	228	266	95	1	1	57	460	167	2	0	5	5	1	3	3	6	11	0	1	0	0	2
"Tennessee"	"Delaware"	1047	846	204	416	118	69	0	9	106	544	201	0	4	3	5	3	0	0	12	4	5	1	0	3	3
"South Dakota"	"Pennsylvania"	1046	830	144	286	94	27	0	38	118	553	216	2	1	0	2	15	2	2	6	3	1	0	1	1	5
"District of Columbia"	"Iowa"	1044	822	271	273	198	44	4	12	63	501	222	2	1	5	0	6	3	0	3	0	0	1	0	1	1
"South Dakota"	"Arkansas"	1043	878	149	300	88	4	1	8	65	712	165	1	0	3	1	8	0	0	17	1	1	0	0	0	3
"Louisiana"	"Wyoming"	1040	830	269	207	151	45	0	1	153	480	210	0	0	1	4	3	0	0	24	3	2	0	0	0	1
"West Virginia"	"Missouri"	1035	827	284	331	166	68	0	34	111	448	208	0	6	8	0	7	0	0	9	1	1	0	1	0	5
"Maine"	"Illinois"	1032	744	288	198	231	80	0	11	80	342	288	1	3	16	0	14	2	0	53	8	5	0	0	2	4
"Massachusetts"	"Idaho"	1028	830	171	280	119	78	0	15	57	561	198	0	0	1	0	5	1	1	4	0	0	0	1	3	1
"Connecticut"	"West Virginia"	1028	896	235	319	156	27	3	2	101	607	132	0	0	5	4	4	3	0	3	0	0	0	0	0	7
"Maryland"	"South Dakota"	1021	873	233	249	148	23	0	1	94	607	148	1	0	0	1	4	0	0	4	0	1	0	3	0	0
"North Dakota"	"Arkansas"	1019	816	166	227	81	16	0	1	85	633	203	0	0	4	10	2	9	0	15	2	5	0	0	0	0
"Hawaii"	"Missouri"	1015	799	343	247	174	42	3	10	189	381	216	2	0	5	0	25	6	2	30	1	0	0	0	0	1
"Minnesota"	"West Virginia"	1010	794	205	299	123	26	0	11	91	543	216	0	3	1	1	7	11	0	17	0	1	0	0	1	1
"Arkansas"	"Idaho"	1007	889	186	370	87	127	1	2	83	589	118	0	0	1	0	6	1	0	13	0	0	0	3	0	3
"South Carolina"	"Rhode Island"	1004	883	347	317	234	64	3	4	130	448	121	4	0	0	0	3	3	0	6	0	0	0	0	0	5
"Wyoming"	"Wisconsin"	998	864	208	203	112	16	4	16	84	632	134	0	0	0	0	5	0	0	5	0	0	0	0	0	1
"South Carolina"	"Wyoming"	998	850	224	249	106	24	0	3	82	635	148	0	0	1	1	2	0	0	5	26	0	0	0	0	4
"Delaware"	"Michigan"	994	862	272	354	177	79	0	23	121	462	132	0	0	4	0	7	0	2	9	1	0	0	3	0	1
"New Jersey"	"South Dakota"	993	831	206	217	124	27	0	7	83	590	162	0	0	1	0	6	5	0	15	4	0	1	0	0	5
"Michigan"	"Delaware"	991	857	375	268	287	111	0	20	62	377	134	0	0	1	0	0	1	3	18	2	0	0	0	0	4
"Montana"	"Indiana"	990	808	257	347	97	41	5	13	156	496	182	0	0	2	3	6	0	0	9	1	0	0	0	2	0
"South Dakota"	"Virginia"	990	780	274	250	168	31	2	36	105	438	210	0	2	2	0	9	1	1	25	2	10	0	1	0	3
"Idaho"	"Alabama"	989	807	154	453	76	315	1	4	41	370	182	1	1	1	1	3	0	0	17	0	1	0	0	0	5
"Nebraska"	"Massachusetts"	987	803	320	279	268	97	0	5	118	315	184	1	3	2	0	11	3	0	20	5	0	0	4	0	4
"Delaware"	"Louisiana"	983	851	346	288	203	59	0	3	206	380	132	3	3	6	1	3	0	3	11	5	0	3	0	0	3
"Tennessee"	"South Dakota"	982	788	248	195	153	9	3	13	80	530	194	0	0	0	2	18	4	1	6	0	3	0	0	0	5
"New Hampshire"	"New Mexico"	978	864	233	233	108	30	1	9	60	656	114	0	0	0	0	3	0	0	8	0	0	0	3	0	1
"Colorado"	"Rhode Island"	968	737	248	210	154	56	1	8	111	407	231	0	0	0	1	28	0	0	14	2	0	0	0	0	3
"Montana"	"Ohio"	967	725	214	251	142	41	2	1	97	442	242	0	10	7	0	6	2	8	12	3	2	0	2	1	21
"Montana"	"Hawaii"	966	866	297	402	104	387	0	7	88	280	100	0	2	2	0	5	1	0	5	1	0	0	0	0	2
"Iowa"	"West Virginia"	962	798	139	272	100	41	0	14	86	557	164	0	0	0	0	7	0	0	9	1	1	0	13	0	1
"Maine"	"Indiana"	961	776	319	224	218	20	0	1	103	434	185	0	0	4	1	22	1	1	7	7	1	1	1	0	10
"South Dakota"	"Utah"	952	773	231	304	104	68	0	25	94	482	179	1	0	2	2	0	1	0	25	0	1	0	0	0	6
"Kansas"	"District of Columbia"	948	552	268	212	238	34	0	12	163	105	396	5	6	11	0	5	4	1	17	0	3	3	4	3	6
"Maine"	"Alabama"	945	749	255	286	139	100	13	3	91	403	196	0	2	0	1	3	3	2	10	3	0	3	0	0	4
"Kentucky"	"Hawaii"	940	847	290	385	124	285	0	3	58	377	93	0	0	1	0	4	2	0	6	2	0	0	0	0	0
"Arkansas"	"District of Columbia"	937	573	344	165	286	47	0	13	119	108	364	0	10	10	0	5	2	0	13	1	0	6	5	3	0
"Michigan"	"Vermont"	937	829	213	249	141	71	3	3	72	539	108	0	2	2	0	0	1	0	1	1	2	0	0	4	0
"Iowa"	"Hawaii"	934	854	275	357	94	256	0	1	56	447	80	0	0	0	2	3	1	0	3	0	0	0	0	0	2
"Mississippi"	"Alaska"	932	720	303	155	132	41	0	5	67	475	212	0	1	0	0	4	2	0	41	1	1	0	2	0	9
