"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Florida"	"Michigan"	53122	47715	12585	20487	7823	5869	102	439	4244	29238	5407	17	37	100	42	222	99	58	585	86	65	44	17	21	81
"Maryland"	"South Carolina"	52898	47894	9942	23336	4327	9717	54	382	3878	29536	5004	42	30	153	46	204	54	26	426	51	37	32	14	43	137
"Michigan"	"California"	52865	42693	17128	16374	12846	6174	146	739	3546	19242	10172	67	154	194	21	601	132	46	750	89	115	46	35	71	156
"Tennessee"	"Virginia"	52524	40078	15133	16137	8390	2374	79	917	6032	22286	12446	45	14	160	120	419	126	36	1482	80	148	54	20	67	237
"Virginia"	"Pennsylvania"	52481	42276	13112	16215	8978	1363	135	799	5242	25759	10205	63	99	271	76	514	205	64	709	87	73	78	44	60	250
"Florida"	"Colorado"	52333	45021	17019	14723	11005	4991	108	1336	3075	24506	7312	48	77	108	52	332	117	33	515	98	29	61	41	46	101
"Florida"	"Virginia"	52128	45272	16534	15311	10814	3644	74	1321	4081	25338	6856	16	29	183	66	290	118	36	595	58	36	54	29	44	97
"California"	"Virginia"	51847	41895	14021	10912	9785	1717	49	1118	2952	26274	9952	18	132	144	48	273	139	95	757	53	41	40	28	70	114
"Maryland"	"Texas"	51664	42478	18753	13735	14182	1700	211	1571	3382	21432	9186	44	60	273	72	312	129	23	682	84	78	38	53	71	249
"Tennessee"	"North Carolina"	51477	40738	15461	14050	8560	3019	98	725	4268	24068	10739	28	35	143	94	322	165	37	1338	143	94	91	51	52	255
"Florida"	"Illinois"	51402	43797	14779	16957	10687	4816	138	1447	3813	22896	7605	24	123	223	37	452	151	39	930	91	45	54	39	39	160
"Texas"	"Alabama"	51335	44643	13267	21818	7065	13489	144	391	3928	19626	6692	56	28	102	102	180	229	13	494	40	64	45	17	14	202
"New Jersey"	"Texas"	51282	42923	18982	13453	14695	2074	172	1172	3986	20824	8359	66	54	253	68	311	224	69	633	44	57	36	46	104	280
"Nevada"	"Texas"	50910	47188	7332	17858	5045	2128	68	375	3747	35825	3722	24	23	58	33	125	68	18	272	44	44	23	11	30	70
"Arizona"	"Florida"	50496	44748	13402	19365	7800	8217	156	637	2875	25063	5748	34	43	82	42	198	124	20	627	233	44	30	14	25	123
"Michigan"	"Texas"	50421	41414	18671	13487	14295	3370	169	841	3452	19287	9007	50	83	172	68	207	209	23	933	55	103	52	55	48	263
"Maryland"	"California"	50386	40888	17376	14524	11698	2645	244	1028	4119	21154	9498	70	97	244	67	389	86	28	577	102	48	60	32	65	157
"California"	"Tennessee"	50244	43260	10695	14995	6532	1896	124	428	3501	30779	6984	20	95	120	48	214	136	57	911	53	132	52	11	47	213
"Louisiana"	"Mississippi"	50151	41579	11295	20560	6203	5496	178	313	5257	24132	8572	35	19	125	95	210	120	16	792	211	78	44	14	15	266
"Rhode Island"	"Massachusetts"	50121	42071	11008	19748	8600	4428	114	196	5143	23590	8050	28	105	191	44	294	210	89	698	383	28	55	38	60	123
"Texas"	"Missouri"	50099	41148	11169	18714	6994	9019	259	765	3035	21076	8951	60	71	186	80	271	114	21	639	49	50	27	31	48	362
"Massachusetts"	"New York"	50009	39251	15228	11214	13476	2660	38	436	3304	19337	10758	133	339	341	59	635	332	85	721	115	54	82	59	50	173
"Ohio"	"New York"	48791	37361	16438	10879	14552	2472	75	484	3174	16604	11430	78	308	988	65	986	439	36	702	150	97	63	36	71	118
"Illinois"	"Iowa"	48678	37537	14023	14063	10351	1852	117	556	4744	19917	11141	30	33	164	55	360	180	17	774	74	194	37	33	27	192
"Illinois"	"Colorado"	48670	41101	15988	13134	11399	3459	91	1184	3031	21937	7569	43	130	150	49	327	138	49	631	75	77	32	37	86	159
"Nebraska"	"Iowa"	48360	38597	11664	13884	7560	890	130	499	5366	24152	9763	10	21	127	49	274	122	22	709	174	67	53	10	31	235
"Tennessee"	"Kentucky"	48261	36870	12245	14403	7421	936	175	381	4799	23158	11391	31	23	158	76	328	154	37	1409	50	177	69	47	32	257
"Maryland"	"Delaware"	47786	43183	8643	21267	4118	3937	34	693	5263	29138	4603	8	22	57	51	104	56	18	302	49	28	20	10	17	66
"Maryland"	"New York"	47777	33132	14319	10134	12355	2825	42	496	2864	14550	14645	50	204	301	92	552	347	40	2888	172	31	86	32	72	129
"Arkansas"	"Missouri"	47696	39547	8919	17810	3815	8450	363	212	4370	22337	8149	17	71	107	76	235	126	26	807	67	74	64	30	48	229
"Illinois"	"Georgia"	47171	39071	17155	12971	10499	2021	95	1551	3496	21409	8100	28	95	197	40	242	124	38	792	52	82	65	33	31	280
"California"	"Utah"	47158	41654	11085	14941	7025	3062	242	751	2701	27873	5504	30	17	75	34	153	77	18	311	84	45	22	24	14	154
"California"	"Missouri"	47080	40969	7114	18780	4575	10039	171	389	2311	23484	6111	38	65	123	25	275	101	35	449	41	47	20	12	19	138
"New Hampshire"	"Florida"	47035	43878	8210	21808	3775	10410	52	338	2726	26577	3157	9	31	49	17	94	84	26	369	68	20	32	13	17	49
"Texas"	"Tennessee"	47005	38528	14094	14321	9164	2030	278	1105	3489	22462	8477	38	98	147	49	280	135	35	698	70	121	102	47	40	279
"Minnesota"	"California"	46953	39808	14208	13746	10186	3201	101	998	4499	20823	7145	20	117	184	43	219	223	42	523	149	41	27	38	31	124
"Arkansas"	"Florida"	46700	43367	10378	26046	3291	22497	101	589	2742	14147	3333	12	35	50	22	117	47	10	331	31	17	31	8	12	105
"California"	"New Mexico"	46540	37681	9685	10105	6489	1375	30	297	2600	26890	8859	13	32	163	69	274	92	24	428	120	49	51	52	23	367
"North Carolina"	"California"	46281	37880	17204	11713	11990	2451	95	685	3426	19233	8401	82	143	135	61	291	172	51	666	79	100	56	38	42	207
"North Carolina"	"New York"	46239	37427	16104	10722	13860	2626	57	595	2923	17366	8812	43	227	142	47	887	256	36	771	89	73	43	26	42	104
"Illinois"	"New York"	46158	34367	13430	10511	12225	2486	75	685	2494	16402	11791	38	146	216	50	2902	532	43	920	120	23	49	28	227	80
"Minnesota"	"Arizona"	45926	41515	11552	17292	6033	4492	21	1135	1884	27950	4411	6	10	70	36	294	120	36	328	74	27	20	16	23	95
"New Jersey"	"Georgia"	45548	38800	15407	14725	9616	1540	83	1329	3893	22339	6748	36	71	176	35	177	269	55	524	43	55	47	59	45	235
"Nevada"	"Arizona"	45493	40381	9766	17415	5856	2781	471	427	4071	26775	5112	10	16	49	67	213	46	14	395	120	11	37	10	8	79
"Indiana"	"Ohio"	45166	33864	14921	11803	10705	2122	90	591	4405	15951	11302	95	106	172	77	498	206	94	1633	73	144	66	44	58	250
"Indiana"	"Michigan"	45146	38678	12106	16078	7535	3079	70	360	4618	23016	6468	38	44	112	21	239	60	24	869	43	81	30	28	23	116
"Texas"	"Illinois"	44867	36607	15273	12114	11745	2617	253	1396	3236	17360	8260	40	86	224	67	571	270	55	815	92	66	47	26	69	188
"Illinois"	"North Carolina"	44835	37251	12853	12741	7680	1876	79	1227	3598	22791	7584	34	22	178	54	227	161	18	510	37	57	55	44	21	208
"California"	"Michigan"	44765	40340	8362	11730	5933	2187	75	358	2851	28936	4425	68	91	122	19	166	79	15	317	30	47	51	6	16	69
"Rhode Island"	"Florida"	43536	40661	6998	22882	3460	12672	78	296	2441	21714	2875	10	11	173	24	108	49	8	324	30	7	20	17	16	51
"California"	"South Carolina"	43246	39017	7220	13693	3679	3353	79	418	2583	28905	4229	11	14	64	30	166	89	15	281	52	17	27	3	35	73
"Iowa"	"Florida"	43179	39254	9488	20537	3873	12400	81	314	2498	20088	3925	29	11	40	46	131	64	33	286	68	42	12	55	36	107
"Pennsylvania"	"Georgia"	42991	35196	14680	12765	8664	1748	91	873	3827	19993	7795	66	88	168	55	215	148	49	1009	69	91	43	36	62	266
"Georgia"	"New York"	42893	33122	14515	8988	12837	1738	170	379	2624	15374	9771	35	135	230	42	794	486	45	711	89	52	68	29	198	142
"Massachusetts"	"North Carolina"	42559	32777	9015	11429	5979	1860	53	521	2561	21803	9782	23	18	114	27	255	130	31	427	37	35	62	37	39	102
"Florida"	"Massachusetts"	42537	38019	11126	15957	8494	4706	39	414	3229	21137	4518	41	82	162	25	263	79	36	399	55	14	21	26	16	85
"Texas"	"Virginia"	42507	35231	16181	10244	11527	1671	47	1321	3215	17450	7276	39	40	111	34	208	102	16	379	29	60	17	31	24	155
"Missouri"	"California"	42497	36654	13693	12714	9810	2883	160	722	3117	19962	5843	26	113	127	43	226	113	33	440	87	47	28	14	26	142
"New York"	"Maryland"	42091	36200	14720	14213	10491	7758	33	1097	3405	13416	5891	29	25	138	25	313	58	26	621	79	27	38	22	32	123
"Ohio"	"Georgia"	41966	34675	14236	12826	8739	3105	64	799	3244	18724	7291	34	81	187	37	179	174	31	699	70	70	59	18	32	250
"Kansas"	"Texas"	41784	33735	13275	12477	9094	2224	155	834	2823	18605	8049	51	118	169	139	238	77	25	604	56	61	45	27	38	190
"Maine"	"Florida"	41241	37784	7075	17139	3071	7779	50	190	1960	24734	3457	5	19	50	29	95	35	83	423	36	25	21	8	0	55
"Michigan"	"Indiana"	40801	32274	15251	10648	11348	1632	83	452	3684	15075	8527	36	47	136	28	359	103	80	1219	51	180	72	49	17	204
"Florida"	"New Jersey"	40651	37608	11647	14326	7301	3541	33	506	3076	23151	3043	9	13	28	37	191	38	17	278	57	14	18	10	11	68
"Minnesota"	"North Dakota"	40549	29688	11225	9412	9037	826	68	1097	2543	16117	10861	66	38	203	112	211	242	53	689	43	100	32	37	72	357
"Missouri"	"Arkansas"	40501	31333	8826	12384	4819	989	331	273	3649	21272	9168	7	6	108	48	272	155	44	1121	37	112	30	40	18	97
"Nevada"	"Florida"	40477	34624	5583	18483	3348	4661	41	337	4061	22176	5853	5	49	81	8	92	46	25	204	1969	4	12	3	13	41
"Arizona"	"Nevada"	40358	32323	13504	9850	9146	2784	68	777	2138	17410	8035	25	41	119	135	180	81	93	553	579	69	194	15	50	198
"Idaho"	"Washington"	40150	32661	9619	11547	6254	1284	193	262	2471	22197	7489	87	57	111	76	139	123	48	510	56	60	56	16	45	162
"New Jersey"	"Virginia"	39774	34522	11433	11452	8019	2034	36	939	2828	20666	5252	15	20	85	28	249	90	11	337	51	37	34	23	35	87
"Washington"	"New York"	39393	31789	12589	10579	13866	1202	34	479	1624	14584	7604	13	136	88	27	1120	741	23	492	44	6	24	12	201	49
"Massachusetts"	"Rhode Island"	39202	33535	9496	14412	7221	4604	97	111	3984	17518	5667	11	44	95	12	385	83	41	335	62	20	32	11	39	208
"Illinois"	"Ohio"	38932	29917	12022	11325	8490	2164	137	477	3694	14955	9015	28	39	201	58	320	127	53	746	1673	119	54	15	43	191
"Mississippi"	"Louisiana"	38907	29604	11470	12174	6870	1410	52	352	3609	17311	9303	61	57	165	141	266	116	50	1037	141	100	51	31	71	250
"Indiana"	"Tennessee"	38834	33199	10675	15448	6257	5302	68	364	3002	18206	5635	48	98	90	33	161	54	37	508	45	126	25	12	33	121
"Massachusetts"	"California"	38452	32052	13159	9443	10099	3300	123	240	2602	15688	6400	60	239	111	27	290	203	43	492	71	63	59	43	36	91
"Maryland"	"Georgia"	37814	31962	14002	12060	8561	1426	40	1016	2942	17977	5852	27	60	185	48	225	99	42	492	44	33	26	30	43	231
"Iowa"	"Illinois"	37683	30696	10219	12567	7084	1774	86	407	4741	16604	6987	21	56	166	23	351	144	41	657	35	68	42	30	39	154
"Indiana"	"Texas"	37673	31280	14395	10634	10756	1881	122	659	3454	14408	6393	62	34	117	52	235	85	19	516	65	62	16	44	51	185
"District of Columbia"	"Florida"	37396	32892	10070	13920	6266	5806	54	801	2450	17515	4504	13	33	146	50	163	86	19	219	83	15	24	21	55	113
"Michigan"	"Illinois"	36820	30049	13243	10388	10529	3556	66	722	2509	12667	6771	120	209	281	50	419	168	42	754	73	79	43	43	52	194
"Georgia"	"Virginia"	36607	29960	13548	9041	8773	1619	34	1058	2674	15802	6647	10	22	138	33	183	186	17	470	30	45	38	22	51	148
"Arizona"	"Oregon"	36262	31883	8970	10521	5388	1841	137	310	2081	22126	4379	13	32	56	20	133	52	26	391	32	33	15	23	31	42
"Delaware"	"Pennsylvania"	35944	28296	9537	9945	6640	1596	72	563	3273	16152	7648	21	121	173	42	421	179	54	917	110	87	59	18	87	239
"New Jersey"	"Maryland"	35619	30560	11507	11938	7768	5870	18	902	2639	13363	5059	18	25	123	18	252	57	34	472	83	12	21	26	15	106
"California"	"New Jersey"	35534	32786	7218	7682	5410	1481	29	522	1686	23658	2748	7	11	37	20	214	40	18	105	28	47	10	15	15	75
"New Hampshire"	"Maine"	35415	32521	5262	13246	3402	2583	77	105	3684	22670	2894	12	32	26	13	136	56	16	211	23	7	12	10	3	90
"New York"	"Arizona"	35328	30887	9560	12499	6598	3256	45	598	2438	17952	4441	17	33	116	25	402	81	14	289	34	22	15	15	14	93
"Texas"	"Kansas"	35202	27038	10803	7411	7438	303	205	400	2950	15742	8164	29	33	72	69	84	64	21	541	37	78	45	12	32	139
"Texas"	"Pennsylvania"	35088	26741	9934	8969	6950	735	77	851	3036	15092	8347	40	41	175	13	345	83	498	398	65	76	46	53	40	142
"West Virginia"	"Virginia"	35042	25043	7864	10368	4302	2492	19	471	3283	14476	9999	35	41	175	113	347	89	47	780	62	90	51	29	28	191
"Oklahoma"	"Florida"	34837	31258	8889	15571	4307	10199	40	361	2255	14096	3579	23	31	46	24	131	42	48	257	56	30	32	22	6	105
"West Virginia"	"South Carolina"	34763	31410	6449	18547	1517	12537	79	157	2926	14194	3353	13	6	54	89	146	57	33	197	42	40	19	3	12	60
"Florida"	"Indiana"	34705	29668	10014	12011	6738	1832	144	344	3227	17383	5037	10	36	70	10	356	65	33	425	33	31	27	7	31	110
"Florida"	"Washington"	34699	29647	11828	7768	8562	1958	104	491	1806	16726	5052	15	92	105	20	121	76	44	371	54	39	25	32	52	67
"Wisconsin"	"Texas"	34637	28838	12740	10404	8938	2389	150	528	2272	14561	5799	44	39	121	70	229	103	14	649	45	95	26	40	31	144
"Alabama"	"Texas"	34610	27363	13387	7970	9944	1236	174	559	2214	13236	7247	71	39	197	87	182	130	17	624	33	112	30	31	28	305
"Florida"	"Arizona"	34338	29693	10142	9979	6922	2323	36	453	1762	18197	4645	16	13	107	40	854	78	20	328	43	18	34	12	14	70
"Oregon"	"Arizona"	34333	31938	6851	12291	4835	2029	97	306	1872	22799	2395	5	5	18	14	141	26	10	280	42	24	4	6	9	40
"Michigan"	"Tennessee"	34223	29048	10085	11277	6147	2995	80	430	2487	16909	5175	59	61	64	29	202	66	5	435	23	86	56	22	17	158
"West Virginia"	"Florida"	34114	30847	6925	16227	2523	7831	55	255	2463	17720	3267	37	15	38	41	137	29	11	294	96	28	13	3	17	79
"Texas"	"Nevada"	34108	27366	11118	8917	7622	2774	80	616	1753	14521	6742	26	46	97	55	149	57	48	497	359	38	46	17	43	238
"California"	"Massachusetts"	34078	29918	7527	8258	6308	2253	21	239	1930	19167	4160	29	78	134	25	241	87	7	292	77	14	21	56	37	45
"Ohio"	"Virginia"	33957	28334	10349	11470	6193	5651	45	879	2638	12928	5623	25	13	149	21	195	62	36	565	11	72	28	29	19	108
"Arizona"	"New Mexico"	33830	23848	8614	6583	5654	690	23	155	1727	15599	9982	17	27	127	148	247	68	15	427	113	61	15	26	18	210
"New Mexico"	"Arizona"	33794	26240	9716	9116	6293	1342	50	669	2003	15883	7554	22	24	112	374	389	78	17	978	84	63	44	5	21	152
"Tennessee"	"California"	33751	27259	12640	9153	8531	2301	151	415	2957	12904	6492	22	110	180	35	174	81	32	676	69	26	34	13	28	118
"New York"	"Tennessee"	33749	28716	10141	9965	7143	1619	54	375	1996	17529	5033	19	84	126	30	194	79	55	454	46	83	38	19	16	120
"Iowa"	"Minnesota"	33530	29228	6154	10035	4242	918	45	831	2062	21130	4302	26	33	95	29	136	56	36	410	30	50	19	13	11	52
"California"	"Minnesota"	33481	27501	8462	9813	6062	1594	117	1662	2294	15772	5980	20	7	84	35	183	152	465	317	27	21	33	11	51	64
"Virginia"	"West Virginia"	33255	28199	6738	11424	3729	321	13	402	3663	20071	5056	20	16	54	42	237	69	10	438	75	30	32	6	6	67
"Wisconsin"	"Arizona"	33236	29640	9610	12347	5247	4599	59	269	1746	17720	3596	16	5	79	37	198	66	19	378	42	37	23	12	12	98
"Texas"	"South Carolina"	33202	28244	9125	10857	5091	3414	47	763	2602	16327	4958	18	37	48	29	198	86	13	282	30	35	33	14	40	80
"Ohio"	"West Virginia"	33195	25376	7317	11278	4907	443	10	233	3509	16274	7819	7	26	113	58	340	98	34	731	203	94	29	20	17	166
"Ohio"	"Arizona"	33075	28590	9852	11357	6027	3018	59	282	2177	17027	4485	25	41	110	31	460	92	23	345	42	43	18	7	6	164
"Michigan"	"Arizona"	32914	29343	10882	11354	7283	3711	76	294	1475	16504	3571	12	24	45	10	521	48	23	322	19	31	14	7	16	143
"Ohio"	"Illinois"	32903	26483	11506	8329	9069	2684	42	473	2611	11604	6420	53	113	234	47	304	336	34	589	42	37	44	49	23	123
"Massachusetts"	"South Carolina"	32855	29973	5150	13667	2709	6565	30	370	1618	18681	2882	10	5	40	42	152	71	18	245	28	21	24	23	14	27
"Oregon"	"Florida"	32620	30671	3440	15128	1961	4298	27	117	2504	21764	1949	6	8	25	17	70	40	27	108	51	5	7	7	10	63
"Iowa"	"Missouri"	32388	27608	5888	10840	3320	4736	156	245	2105	17046	4780	39	46	113	28	153	86	8	413	20	36	21	24	31	93
"Minnesota"	"Iowa"	32188	26136	6192	10004	4269	732	155	367	3218	17395	6052	23	20	91	23	118	189	23	342	55	39	23	12	15	77
"New Jersey"	"Indiana"	32118	24653	12628	7916	8879	958	84	250	3101	11381	7465	20	38	207	50	182	97	52	748	58	69	36	29	29	210
"North Carolina"	"Pennsylvania"	32079	25785	8244	10128	5071	1147	61	725	3046	15735	6294	20	85	94	49	322	124	48	438	50	37	33	21	45	103
"New York"	"Ohio"	31985	25226	10400	8421	7911	1692	74	313	2680	12556	6759	23	84	173	51	332	142	38	1261	63	75	39	21	29	118
"Iowa"	"Nebraska"	31980	23840	9514	8629	7227	659	113	776	2777	12288	8140	24	38	190	69	226	244	55	926	62	85	51	40	73	195
"California"	"Iowa"	31932	22553	6806	8184	4870	874	127	718	2219	13745	9379	18	46	131	62	227	172	4	241	70	39	27	18	40	76
"West Virginia"	"Ohio"	31877	25839	6624	13809	4005	678	34	125	4101	16896	6038	34	20	105	46	182	91	44	638	27	50	30	16	32	126
"District of Columbia"	"Texas"	31869	26720	12470	8601	10095	1437	188	749	2631	11620	5149	36	35	147	39	171	102	21	291	41	25	20	20	33	146
"Kentucky"	"Texas"	31797	25910	13451	7851	9305	1082	220	890	2913	11500	5887	23	48	127	50	109	109	20	881	25	30	27	25	46	136
"Kansas"	"Colorado"	31785	27025	7525	9125	4526	2340	110	422	1746	17881	4760	50	28	78	63	205	67	22	336	42	54	20	14	23	89
"Georgia"	"Ohio"	31718	20522	7729	7630	5075	1112	68	236	2835	11196	11196	34	37	95	41	227	73	33	1128	4631	54	34	8	52	167
"Colorado"	"Washington"	31702	26766	9453	8178	6740	1122	107	401	2176	16220	4936	40	54	73	40	106	90	32	339	52	36	20	33	45	109
"Maryland"	"West Virginia"	31645	27026	6357	12551	3549	281	18	579	3524	19075	4619	29	12	69	32	217	25	8	757	58	27	18	3	20	91
"Illinois"	"South Carolina"	31630	28006	6888	12670	3035	5534	36	528	2481	16392	3624	15	20	64	24	151	60	18	277	29	24	15	9	13	88
"Indiana"	"California"	31349	26372	11925	8981	8216	2467	56	297	2684	12652	4977	51	61	115	21	196	67	41	337	53	37	35	48	29	103
"Colorado"	"Missouri"	31287	24820	7012	10389	4334	3372	139	269	2259	14447	6467	32	123	120	74	265	80	37	850	60	49	61	27	50	149
"California"	"Indiana"	31266	24899	9284	6735	6896	1053	92	323	2108	14427	6367	13	26	139	13	345	50	53	418	37	40	25	11	17	162
"Colorado"	"Wyoming"	31029	26000	5290	8816	3055	364	34	351	1852	20344	5029	18	5	34	36	142	56	12	206	31	65	28	9	11	66
"New Mexico"	"Colorado"	30944	25133	7907	8052	4897	1292	40	368	1809	16727	5811	59	45	60	63	165	111	38	558	42	50	31	26	21	98
"Delaware"	"Maryland"	30855	25178	8383	11213	5275	2922	12	509	2937	13523	5677	7	25	54	30	270	46	49	463	61	16	48	18	14	176
"Mississippi"	"Texas"	30788	22414	12682	5276	9099	766	125	554	1996	9874	8374	65	54	208	86	212	154	32	936	22	117	34	28	69	272
"Kentucky"	"South Carolina"	30771	28376	7117	16928	2092	13650	19	190	2509	9916	2395	9	7	20	15	120	26	10	253	22	20	11	3	20	63
"Connecticut"	"North Carolina"	30722	26496	7402	9475	4192	1538	28	424	2572	17742	4226	13	18	99	16	185	105	22	534	25	38	12	94	31	92
"Michigan"	"North Carolina"	30716	26529	8528	10720	5267	2454	67	691	2285	15765	4187	28	30	91	37	191	54	42	339	30	47	14	48	30	105
"Arizona"	"New York"	30575	24706	9372	7889	7522	3433	52	214	1747	11738	5869	24	113	86	55	1741	339	52	257	82	15	38	15	15	38
"Massachusetts"	"Texas"	30502	25787	10653	8740	8611	1907	118	525	2331	12295	4715	21	43	102	73	160	110	21	401	33	30	29	42	58	189
"Missouri"	"Colorado"	30453	25832	9649	8178	5763	2545	114	520	1989	14901	4621	21	41	61	34	634	80	35	334	34	32	31	11	46	60
"Arkansas"	"Tennessee"	30424	21387	9609	7187	5733	1258	87	164	2335	11810	9037	5	68	147	48	304	98	29	1011	64	125	73	36	93	392
"California"	"Maryland"	30235	26324	7975	8343	5780	1684	15	564	2426	15855	3911	8	105	50	15	192	131	8	300	64	6	20	18	22	79
"Washington"	"Nevada"	30161	25826	6831	9811	4252	3352	37	308	1369	16508	4335	9	42	73	36	113	78	24	258	179	11	27	10	70	215
"Connecticut"	"South Carolina"	30118	27803	4385	13728	2195	4933	91	266	1738	18580	2315	12	12	53	25	107	46	4	217	26	28	17	4	3	62
"Illinois"	"Minnesota"	30083	24725	9583	8604	7293	1184	103	1575	2027	12543	5358	39	38	119	38	188	131	29	486	38	33	17	37	25	95
"Texas"	"Ohio"	30076	24313	10410	8131	7512	1384	73	359	2557	12428	5763	31	29	101	45	270	105	28	420	168	53	35	17	21	125
"Wisconsin"	"Michigan"	30068	25575	5496	8374	3678	1106	63	187	2559	17982	4493	18	12	61	30	121	40	9	327	36	161	8	7	9	41
"Idaho"	"Oregon"	29953	25209	5803	6729	2920	1338	99	195	1868	18789	4744	18	20	35	20	107	35	16	255	28	23	22	18	5	49
"Michigan"	"Georgia"	29516	24554	11388	8850	7103	1767	50	669	2704	12261	4962	21	52	96	20	154	76	7	476	38	64	41	53	21	235
